S_ID,File_id,Model_Name,file_path,Depth,Subsystem,Block_count
4330,228427943,arduino_CAN_Echo.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\arduino_CAN_Echo.slx,4,arduino_CAN_Echo/CANtransmit/load Tx data/setID/Extended ID,17
4331,228427943,arduino_CAN_Echo.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\arduino_CAN_Echo.slx,4,arduino_CAN_Echo/CANtransmit/load Tx data/setID/Standard ID,6
4332,228427943,arduino_CAN_Echo.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\arduino_CAN_Echo.slx,5,arduino_CAN_Echo/CANtransmit/load Tx data/setID/Standard ID/convert_ID,9
4333,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,1,raspi_CAN_SendRecieve/CANbegin,4
4334,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,1,raspi_CAN_SendRecieve/CANreceive,13
4335,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,1,raspi_CAN_SendRecieve/CANtransmit,11
4336,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANbegin/setup,11
4337,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANreceive/checkRxMsgStatus,6
4338,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANreceive/mcp2515_read_RX_STATUS,8
4339,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANreceive/readRxBuffer,13
4340,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANtransmit/check TxB0,9
4341,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANtransmit/load Tx data,10
4342,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,2,raspi_CAN_SendRecieve/CANtransmit/send TxB0,5
4343,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANbegin/setup/changeCANmode(config),6
4344,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANbegin/setup/changeCANmode(normal),6
4345,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANbegin/setup/mcp2515_reset,5
4346,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANbegin/setup/setCANRxBuffer,7
4347,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANbegin/setup/setCANspeed,11
4348,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/checkRx1Buffer,6
4349,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getDLC,5
4350,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getData,3
4351,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getID,12
4352,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/mcp2515_readRxBuffer,8
4353,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANtransmit/check TxB0/mcp2515_readRegister,9
4354,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANtransmit/load Tx data/mcp2515_writeTxBuffer,8
4355,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANtransmit/load Tx data/setID,7
4356,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,3,raspi_CAN_SendRecieve/CANtransmit/send TxB0/mcp2515_writeRegister,9
4357,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/changeCANmode(config)/mcp2515_modifyRegister,10
4358,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/changeCANmode(normal)/mcp2515_modifyRegister,10
4359,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/setCANRxBuffer/mcp2515_writeRegister,9
4360,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/setCANRxBuffer/mcp2515_writeRegister1,9
4361,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/setCANspeed/mcp2515_writeRegister1,9
4362,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/setCANspeed/mcp2515_writeRegister2,9
4363,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANbegin/setup/setCANspeed/mcp2515_writeRegister3,9
4364,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getID/checkExtendedId,5
4365,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getID/extended id,13
4366,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getID/getStandardID,8
4367,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANreceive/readRxBuffer/getID/standard id,3
4368,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANtransmit/load Tx data/setID/Extended ID,17
4369,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,4,raspi_CAN_SendRecieve/CANtransmit/load Tx data/setID/Standard ID,6
4370,228427943,raspi_CAN_SendRecieve.slx,workdirtmp\CAN-device-driver-mcp2515-for-Arduino-and-Raspberry-Pi-Dual-CAN-Support-master\CAN device driver mcp2515 for Arduino and Raspberry Pi\mcp2515\example\raspi_CAN_SendRecieve.slx,5,raspi_CAN_SendRecieve/CANtransmit/load Tx data/setID/Standard ID/convert_ID,9
4371,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/Combustion,9
4372,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/Compression,6
4373,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/Drag Torque,4
4374,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/Engine Dynamics,6
4375,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/Throttle & Manifold,10
4376,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,1,sldemo_engine_export/valve timing,4
4377,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,2,sldemo_engine_export/Throttle & Manifold/Intake Manifold,9
4378,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,2,sldemo_engine_export/Throttle & Manifold/Throttle,14
4379,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,2,sldemo_engine_export/valve timing/TDC and BDC detection,6
4380,25926236,sldemo_engine_export.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export.mdl,2,sldemo_engine_export/valve timing/positive edge to dual edge conversion,4
4381,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,sldemo_engine_export_original_in_simulink/Combustion,9
4382,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,sldemo_engine_export_original_in_simulink/Compression,6
4383,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,sldemo_engine_export_original_in_simulink/Drag Torque,4
4384,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,"sldemo_engine_export_original_in_simulink/Engine
Dynamics",6
4385,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,sldemo_engine_export_original_in_simulink/Throttle & Manifold,10
4386,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,1,sldemo_engine_export_original_in_simulink/valve timing,4
4387,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,2,"sldemo_engine_export_original_in_simulink/Engine
Dynamics",6
4388,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,2,sldemo_engine_export_original_in_simulink/Throttle & Manifold/Intake Manifold,9
4389,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,2,sldemo_engine_export_original_in_simulink/Throttle & Manifold/Throttle,14
4390,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,2,sldemo_engine_export_original_in_simulink/valve timing/TDC and BDC detection,6
4391,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,2,"sldemo_engine_export_original_in_simulink/valve timing/positive edge to
dual edge conversion",4
4392,25926236,sldemo_engine_export_original_in_simulink.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\exporter\sldemo_engine_export_original_in_simulink.mdl,3,"sldemo_engine_export_original_in_simulink/valve timing/positive edge to
dual edge conversion",4
4393,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,1,"sldemo_clutch_import/Friction
Model",5
4394,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,1,sldemo_clutch_import/Friction Mode Logic,10
4395,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,1,sldemo_clutch_import/Locked,10
4396,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,1,sldemo_clutch_import/Unlocked,20
4397,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,2,"sldemo_clutch_import/Friction Mode Logic/Break Apart
Detection",5
4398,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,2,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection",10
4399,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,2,sldemo_clutch_import/Friction Mode Logic/Lockup FSM,6
4400,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,2,sldemo_clutch_import/Friction Mode Logic/Requisite Friction,8
4401,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,2,"sldemo_clutch_import/Friction
Model",5
4402,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,3,"sldemo_clutch_import/Friction Mode Logic/Break Apart
Detection",5
4403,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,3,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection",10
4404,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,3,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection/Friction Calc",8
4405,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,3,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection/Required Friction
for Lockup",5
4406,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,4,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection/Friction Calc",8
4407,25926236,sldemo_clutch_import.mdl,workdirtmp\massif-master\examples\hu.bme.mit.massif.examples.api\resources\importer\sldemo_clutch_import.mdl,4,"sldemo_clutch_import/Friction Mode Logic/Lockup
Detection/Required Friction
for Lockup",5
